condition,task,text_version,field,comparison,facet,metric,is_primary,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_sub,parity_ref,notes,ratio,log2ratio,z_generation,delta_filtering_aligned
persona,reviews,rephrased,whole,human_vs_claude,spread,spherical_variance,False,,0.0158386377369518,0.0110801908947133,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,7.0,4.5299530029296875e-06,7.298257615831163e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6995671647229504,-0.5154655191827867,,
persona,reviews,rephrased,whole,human_vs_gemini,richness,vendi,True,q=1,1.183899445099997,1.1412398998792297,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,6.0,3.337860107421875e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9639669184766245,-0.05294445815064409,-1.743205728073938,-0.8260869565217391
persona,reviews,rephrased,whole,human_vs_gemini,dimensionality,participation_ratio,True,,2.515631285667615,2.531580811859017,0.0909090909090909,cliffs_delta,-0.3333333333333333,0.4782608695652174,,,paired_wilcoxon,114.0,0.6848744008735368,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0063401684826674,0.009118055072971568,0.6702561772081589,0.0909090909090909
persona,reviews,rephrased,whole,human_vs_gemini,dimensionality,effective_rank,False,,2.598129976093655,2.608579239009277,0.2727272727272727,cliffs_delta,-0.1304347826086956,0.6521739130434783,,,paired_wilcoxon,110.0,0.5921774964028619,0.613326692702964,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0040218399432552,0.005790651793797282,,
persona,reviews,rephrased,whole,human_vs_gemini,coverage,coverage_geometric,True,k=panel_adaptive,0.8295454545454546,0.9217391304347826,0.6,cliffs_delta,0.1428571428571428,1.0,,,paired_wilcoxon,21.5,0.0273937990771633,,3.695652173913043,3.695652173913043,22.0,0.8295454545454546,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",1.1111375818939844,0.1520374633761038,,0.6
persona,reviews,rephrased,whole,human_vs_gemini,evenness,vendi_slope,False,q=0..2,0.7013735533520458,0.7065086792440384,0.7391304347826086,cliffs_delta,0.391304347826087,1.0,,,paired_wilcoxon,7.0,4.5299530029296875e-06,7.298257615831163e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.007321527690131,0.010524251731247193,,
persona,reviews,rephrased,whole,human_vs_gemini,evenness,ripley_excess,True,r=pooled_q01_q50,0.018723477655796,0.0417522493616325,0.8260869565217391,cliffs_delta,0.5652173913043478,1.0,,,paired_wilcoxon,6.0,3.337860107421875e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",2.2299409398823813,1.1570055007881215,-2.2377920085673604,-0.8260869565217391
persona,reviews,rephrased,whole,human_vs_gemini,spread,mean_pairwise,True,,0.0438396764041896,0.0320930435997228,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,7.0,4.5299530029296875e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7320547556928542,-0.44997653270026605,-1.8744153164645525,-0.7391304347826086
persona,reviews,rephrased,whole,human_vs_gemini,spread,centroid_loo,False,,0.2461204209554006,0.2105482498615764,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,6.0,3.337860107421875e-06,6.312909333602241e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.8554684290082933,-0.22521348173155237,,
persona,reviews,rephrased,whole,human_vs_gemini,spread,mst_dispersion,False,,0.038679577639667,0.0288550426529901,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,1.9754682268415176e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7460020096858152,-0.42274857786549,,
persona,reviews,rephrased,whole,human_vs_gemini,spread,sparseness,False,,0.0389952987637191,0.0294326020855215,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,5.0,2.384185791015625e-06,4.82381776321766e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.754773088516643,-0.40588511041711334,,
persona,reviews,rephrased,whole,human_vs_gemini,spread,nn_isolation,False,,0.0375983444319907,0.0279389234759234,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,3.0,1.1920928955078125e-06,3.0503553502699906e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7430891944314297,-0.42839270425712034,,
persona,reviews,rephrased,whole,human_vs_gemini,spread,spherical_variance,False,,0.0158386377369518,0.0116486405564162,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,7.0,4.5299530029296875e-06,7.298257615831163e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7354572249127038,-0.4432866598666536,,
persona,reviews,rephrased,whole,human_vs_gpt,richness,vendi,True,q=1,1.183899445099997,1.1323986464877347,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,4.0,1.6689300537109375e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9564990094172126,-0.06416462041907459,0.3463643640846934,-0.9130434782608696
persona,reviews,rephrased,whole,human_vs_gpt,dimensionality,participation_ratio,True,,2.515631285667615,2.471964870565365,-0.0909090909090909,cliffs_delta,-0.4782608695652174,0.3050724637681159,,,paired_wilcoxon,94.0,0.2913642119839817,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9826419653185934,-0.025262241851546633,-0.7793232430940262,-0.0909090909090909
persona,reviews,rephrased,whole,human_vs_gpt,dimensionality,effective_rank,False,,2.598129976093655,2.571732341885587,-0.0909090909090909,cliffs_delta,-0.4782608695652174,0.3050724637681159,,,paired_wilcoxon,96.0,0.3220752328352559,0.3417139665447228,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9898397561126802,-0.014733106840088711,,
persona,reviews,rephrased,whole,human_vs_gpt,coverage,coverage_geometric,True,k=panel_adaptive,0.8295454545454546,0.9434782608695652,0.6666666666666666,cliffs_delta,0.2,1.0,,,paired_wilcoxon,5.5,0.0074805958161942,,3.695652173913043,3.695652173913043,22.0,0.8295454545454546,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",1.137343656938654,0.18566824125738407,,0.6666666666666666
persona,reviews,rephrased,whole,human_vs_gpt,evenness,vendi_slope,False,q=0..2,0.7013735533520458,0.7071952667629244,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,3.0,1.1920928955078125e-06,3.0503553502699906e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0083004461503506,0.011925586840073518,,
persona,reviews,rephrased,whole,human_vs_gpt,evenness,ripley_excess,True,r=pooled_q01_q50,0.018723477655796,0.0441456125912453,0.8260869565217391,cliffs_delta,0.5652173913043478,1.0,,,paired_wilcoxon,4.0,1.6689300537109375e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",2.3577677930776755,1.2374216401703757,-0.9333506596448914,-0.8260869565217391
persona,reviews,rephrased,whole,human_vs_gpt,spread,mean_pairwise,True,,0.0438396764041896,0.0302547346641049,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6901222168057236,-0.5350762171040577,0.5706038024900999,-0.9130434782608696
persona,reviews,rephrased,whole,human_vs_gpt,spread,centroid_loo,False,,0.2461204209554006,0.2040386374589167,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,3.0503553502699906e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.8290195371309335,-0.2705219934199151,,
persona,reviews,rephrased,whole,human_vs_gpt,spread,mst_dispersion,False,,0.038679577639667,0.0265341957305562,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,1.9754682268415176e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6860001414116951,-0.5437192210928751,,
persona,reviews,rephrased,whole,human_vs_gpt,spread,sparseness,False,,0.0389952987637191,0.0272053655820531,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,3.0503553502699906e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6976575752604502,-0.5194089892404673,,
persona,reviews,rephrased,whole,human_vs_gpt,spread,nn_isolation,False,,0.0375983444319907,0.0255568882171464,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,1.9754682268415176e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6797344032893433,-0.5569569513298848,,
persona,reviews,rephrased,whole,human_vs_gpt,spread,spherical_variance,False,,0.0158386377369518,0.0108985406426397,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,3.0503553502699906e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6880983594449683,-0.5393132908016497,,
persona,reviews,rephrased,strengths,human_vs_pooled_ai,richness,vendi,True,q=1,1.2758301367564382,1.2362104329947456,-0.6521739130434783,cliffs_delta,-0.9130434782608696,-0.3043478260869565,,,paired_wilcoxon,34.0,0.0008494853973388,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9689459414539162,-0.04551191652449365,-0.6348610052759118,-0.6521739130434783
persona,reviews,rephrased,strengths,human_vs_pooled_ai,dimensionality,participation_ratio,True,,2.4574871058037915,2.4609688355979285,-0.1818181818181818,cliffs_delta,-0.6190476190476191,0.2631578947368421,,,paired_wilcoxon,109.0,0.5699338801555559,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0014167845625372,0.0020425414831803167,0.442626500080154,-0.0909090909090909
persona,reviews,rephrased,strengths,human_vs_pooled_ai,dimensionality,effective_rank,False,,2.5649617566796037,2.5662822584640965,-0.1818181818181818,cliffs_delta,-0.6190476190476191,0.2631578947368421,,,paired_wilcoxon,110.0,0.5921774964028619,0.6545119697084263,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0005148231863707,0.0007425417354568365,,
persona,reviews,rephrased,strengths,human_vs_pooled_ai,coverage,coverage_geometric,True,k=panel_adaptive,0.8409090909090909,0.9007825507825512,0.2,cliffs_delta,-0.2631578947368421,0.6190476190476191,,,paired_wilcoxon,49.0,0.0364959551908363,,3.695652173913043,3.695652173913043,22.0,0.8409090909090909,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",1.0712008712008716,0.0992290391100609,,0.2631578947368421
persona,reviews,rephrased,strengths,human_vs_pooled_ai,evenness,vendi_slope,False,q=0..2,0.6906363821735146,0.6951708923725066,0.6521739130434783,cliffs_delta,0.3043478260869565,0.9130434782608696,,,paired_wilcoxon,39.0,0.001659870147705,0.0022131601969401,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.006565698413862,0.009441339852472627,,
